id,utility_function,utility_threshold,privacy_threshold,transformation,outcome_type,solution_no,original_twct,original_avgw,perturbed_twct,perturbed_avgw,privacy_loss,time_found
2021-04-09-9,calculate_twct,0.02,0.01,MOVE,timeout,,42630,20.48076923076923,,,,300
2021-04-05-10,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,64200,32.1,64200,32.1,0,0.009020805358886719
2021-04-05-10,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,64200,32.1,,,,300
2021-04-05-11,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,14700,1.7647058823529411,14745,2.6470588235294117,0,120.99046206474304
2021-04-05-11,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,14700,1.7647058823529411,,,,300
2021-04-05-6,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,43380,21.666666666666668,43425,22,0,137.07951664924622
2021-04-05-6,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,43380,21.666666666666668,,,,300
2021-04-05-7,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,52335,29.25,52665,29.75,0,258.44156885147095
2021-04-05-7,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,52335,29.25,,,,300
2021-04-05-8,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,53725,55.3,53755,55.4,0,127.44691443443298
2021-04-05-8,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,53725,55.3,,,,300
2021-04-05-9,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,48075,25.363636363636363,48780,26.727272727272727,0,263.67489981651306
2021-04-05-9,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,48075,25.363636363636363,,,,300
2021-04-06-10,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,58560,39.183673469387756,58560,39.183673469387756,0,0.019907712936401367
2021-04-06-10,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,58560,39.183673469387756,,,,300
2021-04-06-11,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,30630,45.51724137931034,30660,46.03448275862069,0,107.7091703414917
2021-04-06-11,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,30630,45.51724137931034,,,,300
2021-04-06-6,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,54690,12.5,,,,300
2021-04-06-7,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,74205,47.785714285714285,74820,48.642857142857146,0,297.8745322227478
2021-04-06-7,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,74205,47.785714285714285,,,,300
2021-04-06-8,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,83100,58.43283582089552,83100,58.43283582089552,0,0.020066022872924805
2021-04-06-8,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,83100,58.43283582089552,,,,300
2021-04-06-9,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,41820,21.6,41835,21.9,0,134.8380515575409
2021-04-06-9,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,41820,21.6,,,,300
2021-04-07-10,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,62760,23.048780487804876,,,,300
2021-04-07-11,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,26325,23.076923076923077,26445,23.653846153846153,0,120.47253084182739
2021-04-07-11,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,26325,23.076923076923077,,,,300
2021-04-07-6,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,43950,11.666666666666666,43950,11.666666666666666,0,0.005044221878051758
2021-04-07-6,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,43950,11.666666666666666,,,,300
2021-04-07-7,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,57075,33.214285714285715,57645,34.017857142857146,0,169.93360424041748
2021-04-07-7,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,57075,33.214285714285715,,,,300
2021-04-07-8,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,58110,36.09375,58110,36.09375,0,0.057053327560424805
2021-04-07-8,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,59310,31.296296296296298,59790,31.85185185185185,0,87.22283792495728
2021-04-07-9,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,36840,7,36840,7,0,0.004001617431640625
2021-04-08-10,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,36840,7,,,,300
2021-04-08-11,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,18600,13.043478260869565,18660,13.695652173913043,0,108.14357089996338
2021-04-08-11,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,63420,28.085106382978722,63660,29.361702127659573,0,157.1245517730713
2021-04-08-6,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,63855,36.19047619047619,64830,38.80952380952381,0,111.38507866859436
2021-04-08-7,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,67275,35.55555555555556,67365,35.833333333333336,0,101.33916544914246
2021-04-08-8,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,65100,35.1,66225,37.8,0,112.00961971282959
2021-04-09-10,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,32505,34.13793103448276,32625,34.6551724137931,0,98.02177333831787
2021-04-09-11,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,32565,0,,,,300
2021-04-09-7,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,53805,21.11111111111111,54090,21.38888888888889,0,101.89377951622009
2021-04-09-7,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,72045,48.81818181818182,72180,49.09090909090909,0,97.44188356399536
2021-04-09-8,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_twct,0.02,0.01,MOVE_PROC,empty,1,42630,20.48076923076923,43185,21.346153846153847,0,91.66537809371948
2021-04-09-9,calculate_twct,0.02,0.01,MOVE_PROC,timeout,,42630,20.48076923076923,,,,300
2021-04-05-10,calculate_twct,0.02,0.01,SWAP_ALL,empty,1,64200,32.1,64200,32.1,0,0.009020805358886719
2021-04-05-10,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,64200,32.1,,,,300
2021-04-05-11,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,14700,1.7647058823529411,,,,300
2021-04-05-6,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,43380,21.666666666666668,,,,300
2021-04-05-7,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,52335,29.25,,,,300
2021-04-05-8,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,53725,55.3,,,,300
2021-04-05-9,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,48075,25.363636363636363,,,,300
2021-04-06-10,calculate_twct,0.02,0.01,SWAP_ALL,empty,1,58560,39.183673469387756,58560,39.183673469387756,0,0.04199838638305664
2021-04-06-10,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,58560,39.183673469387756,,,,300
2021-04-06-11,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,30630,45.51724137931034,,,,300
2021-04-06-6,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,54690,12.5,,,,300
2021-04-06-7,calculate_twct,0.02,0.01,SWAP_ALL,empty,1,74205,47.785714285714285,75105,47.785714285714285,0,224.57665300369263
2021-04-06-7,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,74205,47.785714285714285,,,,300
2021-04-06-8,calculate_twct,0.02,0.01,SWAP_ALL,empty,1,83100,58.43283582089552,83100,58.43283582089552,0,0.020066022872924805
2021-04-06-8,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,83100,58.43283582089552,,,,300
2021-04-06-9,calculate_twct,0.02,0.01,SWAP_ALL,empty,1,41820,21.6,42030,21.6,0,228.66492414474487
2021-04-06-9,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,41820,21.6,,,,300
2021-04-07-10,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,62760,23.048780487804876,,,,300
2021-04-07-11,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,26325,23.076923076923077,,,,300
2021-04-07-6,calculate_twct,0.02,0.01,SWAP_ALL,empty,1,43950,11.666666666666666,43950,11.666666666666666,0,0.004085063934326172
2021-04-07-6,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,43950,11.666666666666666,,,,300
2021-04-07-7,calculate_twct,0.02,0.01,SWAP_ALL,empty,1,57075,33.214285714285715,57645,34.017857142857146,0,167.33026266098022
2021-04-07-7,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,57075,33.214285714285715,,,,300
2021-04-07-8,calculate_twct,0.02,0.01,SWAP_ALL,empty,1,58110,36.09375,58110,36.09375,0,0.02391338348388672
2021-04-07-8,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_twct,0.02,0.01,SWAP_ALL,empty,1,59310,31.296296296296298,59790,31.85185185185185,0,79.28811454772949
2021-04-07-9,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_twct,0.02,0.01,SWAP_ALL,empty,1,36840,7,36840,7,0,0.0030024051666259766
2021-04-08-10,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,36840,7,,,,300
2021-04-08-11,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_twct,0.02,0.01,SWAP_ALL,empty,1,63855,36.19047619047619,64830,38.80952380952381,0,106.57160115242004
2021-04-08-7,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_twct,0.02,0.01,SWAP_ALL,empty,1,65100,35.1,66225,37.8,0,109.77326130867004
2021-04-09-10,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,32565,0,,,,300
2021-04-09-7,calculate_twct,0.02,0.01,SWAP_ALL,empty,1,53805,21.11111111111111,54090,21.38888888888889,0,97.70490169525146
2021-04-09-7,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_twct,0.02,0.01,SWAP_ALL,empty,1,72045,48.81818181818182,72105,48.81818181818182,0,272.4844014644623
2021-04-09-8,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_twct,0.02,0.01,SWAP_ALL,empty,1,42630,20.48076923076923,43185,21.346153846153847,0,89.31504392623901
2021-04-09-9,calculate_twct,0.02,0.01,SWAP_ALL,timeout,,42630,20.48076923076923,,,,300
2021-04-05-10,calculate_twct,0.02,0.01,SWAP_ALL_PROC,empty,1,64200,32.1,64200,32.1,0,0.017997026443481445
2021-04-05-10,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,64200,32.1,,,,300
2021-04-05-11,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,14700,1.7647058823529411,,,,300
2021-04-05-6,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,43380,21.666666666666668,,,,300
2021-04-05-7,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,52335,29.25,,,,300
2021-04-05-8,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,53725,55.3,,,,300
2021-04-05-9,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,48075,25.363636363636363,,,,300
2021-04-06-10,calculate_twct,0.02,0.01,SWAP_ALL_PROC,empty,1,58560,39.183673469387756,58560,39.183673469387756,0,0.05099749565124512
2021-04-06-10,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,58560,39.183673469387756,,,,300
2021-04-06-11,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,30630,45.51724137931034,,,,300
2021-04-06-6,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,54690,12.5,,,,300
2021-04-06-7,calculate_twct,0.02,0.01,SWAP_ALL_PROC,empty,1,74205,47.785714285714285,75105,47.785714285714285,0,225.66723012924194
2021-04-06-7,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,74205,47.785714285714285,,,,300
2021-04-06-8,calculate_twct,0.02,0.01,SWAP_ALL_PROC,empty,1,83100,58.43283582089552,83100,58.43283582089552,0,0.019979238510131836
2021-04-06-8,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,83100,58.43283582089552,,,,300
2021-04-06-9,calculate_twct,0.02,0.01,SWAP_ALL_PROC,empty,1,41820,21.6,42030,21.6,0,228.68889141082764
2021-04-06-9,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,41820,21.6,,,,300
2021-04-07-10,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,62760,23.048780487804876,,,,300
2021-04-07-11,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,26325,23.076923076923077,,,,300
2021-04-07-6,calculate_twct,0.02,0.01,SWAP_ALL_PROC,empty,1,43950,11.666666666666666,43950,11.666666666666666,0,0.004085063934326172
2021-04-07-6,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,43950,11.666666666666666,,,,300
2021-04-07-7,calculate_twct,0.02,0.01,SWAP_ALL_PROC,empty,1,57075,33.214285714285715,57645,34.017857142857146,0,167.13032388687134
2021-04-07-7,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,57075,33.214285714285715,,,,300
2021-04-07-8,calculate_twct,0.02,0.01,SWAP_ALL_PROC,empty,1,58110,36.09375,58110,36.09375,0,0.027036190032958984
2021-04-07-8,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_twct,0.02,0.01,SWAP_ALL_PROC,empty,1,59310,31.296296296296298,59790,31.85185185185185,0,79.89663410186768
2021-04-07-9,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_twct,0.02,0.01,SWAP_ALL_PROC,empty,1,36840,7,36840,7,0,0.005997896194458008
2021-04-08-10,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,36840,7,,,,300
2021-04-08-11,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_twct,0.02,0.01,SWAP_ALL_PROC,empty,1,63855,36.19047619047619,64830,38.80952380952381,0,105.75051259994507
2021-04-08-7,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_twct,0.02,0.01,SWAP_ALL_PROC,empty,1,65100,35.1,66225,37.8,0,109.55526208877563
2021-04-09-10,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,32565,0,,,,300
2021-04-09-7,calculate_twct,0.02,0.01,SWAP_ALL_PROC,empty,1,53805,21.11111111111111,54090,21.38888888888889,0,97.84003162384033
2021-04-09-7,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_twct,0.02,0.01,SWAP_ALL_PROC,empty,1,72045,48.81818181818182,72105,48.81818181818182,0,274.65516352653503
2021-04-09-8,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_twct,0.02,0.01,SWAP_ALL_PROC,empty,1,42630,20.48076923076923,43185,21.346153846153847,0,88.77438640594482
2021-04-09-9,calculate_twct,0.02,0.01,SWAP_ALL_PROC,timeout,,42630,20.48076923076923,,,,300
2021-04-05-10,calculate_twct,0.02,0.01,PROCESSING_TIMES,empty,1,64200,32.1,64200,32.1,0,0.012999296188354492
2021-04-05-10,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,64200,32.1,,,,300
2021-04-05-11,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,14700,1.7647058823529411,,,,300
2021-04-05-6,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,43380,21.666666666666668,,,,300
2021-04-05-7,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,52335,29.25,,,,300
2021-04-05-8,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,53725,55.3,,,,300
2021-04-05-9,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,48075,25.363636363636363,,,,300
2021-04-06-10,calculate_twct,0.02,0.01,PROCESSING_TIMES,empty,1,58560,39.183673469387756,58560,39.183673469387756,0,0.02098250389099121
2021-04-06-10,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,58560,39.183673469387756,,,,300
2021-04-06-11,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,30630,45.51724137931034,,,,300
2021-04-06-6,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,54690,12.5,,,,300
2021-04-06-7,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,74205,47.785714285714285,,,,300
2021-04-06-8,calculate_twct,0.02,0.01,PROCESSING_TIMES,empty,1,83100,58.43283582089552,83100,58.43283582089552,0,0.021994829177856445
2021-04-06-8,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,83100,58.43283582089552,,,,300
2021-04-06-9,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,41820,21.6,,,,300
2021-04-07-10,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,62760,23.048780487804876,,,,300
2021-04-07-11,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,26325,23.076923076923077,,,,300
2021-04-07-6,calculate_twct,0.02,0.01,PROCESSING_TIMES,empty,1,43950,11.666666666666666,43950,11.666666666666666,0,0.004987001419067383
2021-04-07-6,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,43950,11.666666666666666,,,,300
2021-04-07-7,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,57075,33.214285714285715,,,,300
2021-04-07-8,calculate_twct,0.02,0.01,PROCESSING_TIMES,empty,1,58110,36.09375,58110,36.09375,0,0.031969308853149414
2021-04-07-8,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_twct,0.02,0.01,PROCESSING_TIMES,empty,1,36840,7,36840,7,0,0.0072367191314697266
2021-04-08-10,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,36840,7,,,,300
2021-04-08-11,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,32565,0,,,,300
2021-04-09-7,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_twct,0.02,0.01,PROCESSING_TIMES,timeout,,42630,20.48076923076923,,,,300
2021-04-05-10,calculate_twct,0.02,0.5,MOVE,empty,1,64200,32.1,64200,32.1,0,0.008999109268188477
2021-04-05-10,calculate_twct,0.02,0.5,MOVE,timeout,,64200,32.1,,,,300
2021-04-05-11,calculate_twct,0.02,0.5,MOVE,empty,1,14700,1.7647058823529411,14745,2.6470588235294117,0,120.68900966644287
2021-04-05-11,calculate_twct,0.02,0.5,MOVE,timeout,,14700,1.7647058823529411,,,,300
2021-04-05-6,calculate_twct,0.02,0.5,MOVE,empty,1,43380,21.666666666666668,43425,22,0,125.06047582626343
2021-04-05-6,calculate_twct,0.02,0.5,MOVE,timeout,,43380,21.666666666666668,,,,300
2021-04-05-7,calculate_twct,0.02,0.5,MOVE,empty,1,52335,29.25,52665,29.75,0,261.1129472255707
2021-04-05-7,calculate_twct,0.02,0.5,MOVE,timeout,,52335,29.25,,,,300
2021-04-05-8,calculate_twct,0.02,0.5,MOVE,empty,1,53725,55.3,53755,55.4,0,125.78216552734375
2021-04-05-8,calculate_twct,0.02,0.5,MOVE,timeout,,53725,55.3,,,,300
2021-04-05-9,calculate_twct,0.02,0.5,MOVE,empty,1,48075,25.363636363636363,48780,26.727272727272727,0,267.4333233833313
2021-04-05-9,calculate_twct,0.02,0.5,MOVE,timeout,,48075,25.363636363636363,,,,300
2021-04-06-10,calculate_twct,0.02,0.5,MOVE,empty,1,58560,39.183673469387756,58560,39.183673469387756,0,0.028973817825317383
2021-04-06-10,calculate_twct,0.02,0.5,MOVE,timeout,,58560,39.183673469387756,,,,300
2021-04-06-11,calculate_twct,0.02,0.5,MOVE,empty,1,30630,45.51724137931034,30660,46.03448275862069,0,106.34955978393555
2021-04-06-11,calculate_twct,0.02,0.5,MOVE,timeout,,30630,45.51724137931034,,,,300
2021-04-06-6,calculate_twct,0.02,0.5,MOVE,timeout,,54690,12.5,,,,300
2021-04-06-7,calculate_twct,0.02,0.5,MOVE,timeout,,74205,47.785714285714285,,,,300
2021-04-06-8,calculate_twct,0.02,0.5,MOVE,empty,1,83100,58.43283582089552,83100,58.43283582089552,0,0.03494691848754883
2021-04-06-8,calculate_twct,0.02,0.5,MOVE,timeout,,83100,58.43283582089552,,,,300
2021-04-06-9,calculate_twct,0.02,0.5,MOVE,empty,1,41820,21.6,41835,21.9,0,138.8707983493805
2021-04-06-9,calculate_twct,0.02,0.5,MOVE,timeout,,41820,21.6,,,,300
2021-04-07-10,calculate_twct,0.02,0.5,MOVE,timeout,,62760,23.048780487804876,,,,300
2021-04-07-11,calculate_twct,0.02,0.5,MOVE,empty,1,26325,23.076923076923077,26445,23.653846153846153,0,118.56147193908691
2021-04-07-11,calculate_twct,0.02,0.5,MOVE,timeout,,26325,23.076923076923077,,,,300
2021-04-07-6,calculate_twct,0.02,0.5,MOVE,empty,1,43950,11.666666666666666,43950,11.666666666666666,0,0.005999088287353516
2021-04-07-6,calculate_twct,0.02,0.5,MOVE,timeout,,43950,11.666666666666666,,,,300
2021-04-07-7,calculate_twct,0.02,0.5,MOVE,empty,1,57075,33.214285714285715,57645,34.017857142857146,0,167.0895938873291
2021-04-07-7,calculate_twct,0.02,0.5,MOVE,timeout,,57075,33.214285714285715,,,,300
2021-04-07-8,calculate_twct,0.02,0.5,MOVE,empty,1,58110,36.09375,58110,36.09375,0,0.03127694129943848
2021-04-07-8,calculate_twct,0.02,0.5,MOVE,timeout,,58110,36.09375,,,,300
2021-04-07-9,calculate_twct,0.02,0.5,MOVE,empty,1,59310,31.296296296296298,59790,31.85185185185185,0,88.64097929000854
2021-04-07-9,calculate_twct,0.02,0.5,MOVE,timeout,,59310,31.296296296296298,,,,300
2021-04-08-10,calculate_twct,0.02,0.5,MOVE,empty,1,36840,7,36840,7,0,0.0019989013671875
2021-04-08-10,calculate_twct,0.02,0.5,MOVE,timeout,,36840,7,,,,300
2021-04-08-11,calculate_twct,0.02,0.5,MOVE,empty,1,18600,13.043478260869565,18660,13.695652173913043,0,110.3646821975708
2021-04-08-11,calculate_twct,0.02,0.5,MOVE,timeout,,18600,13.043478260869565,,,,300
2021-04-08-6,calculate_twct,0.02,0.5,MOVE,empty,1,63420,28.085106382978722,63660,29.361702127659573,0,151.3218057155609
2021-04-08-6,calculate_twct,0.02,0.5,MOVE,timeout,,63420,28.085106382978722,,,,300
2021-04-08-7,calculate_twct,0.02,0.5,MOVE,empty,1,63855,36.19047619047619,64830,38.80952380952381,0,110.82872581481934
2021-04-08-7,calculate_twct,0.02,0.5,MOVE,timeout,,63855,36.19047619047619,,,,300
2021-04-08-8,calculate_twct,0.02,0.5,MOVE,empty,1,67275,35.55555555555556,67365,35.833333333333336,0,100.88500785827637
2021-04-08-8,calculate_twct,0.02,0.5,MOVE,timeout,,67275,35.55555555555556,,,,300
2021-04-08-9,calculate_twct,0.02,0.5,MOVE,timeout,,65185,52.394366197183096,,,,300
2021-04-09-10,calculate_twct,0.02,0.5,MOVE,empty,1,65100,35.1,66225,37.8,0,113.04685163497925
2021-04-09-10,calculate_twct,0.02,0.5,MOVE,timeout,,65100,35.1,,,,300
2021-04-09-11,calculate_twct,0.02,0.5,MOVE,empty,1,32505,34.13793103448276,32625,34.6551724137931,0,96.37101173400879
2021-04-09-11,calculate_twct,0.02,0.5,MOVE,timeout,,32505,34.13793103448276,,,,300
2021-04-09-6,calculate_twct,0.02,0.5,MOVE,timeout,,32565,0,,,,300
2021-04-09-7,calculate_twct,0.02,0.5,MOVE,empty,1,53805,21.11111111111111,54090,21.38888888888889,0,101.28377366065979
2021-04-09-7,calculate_twct,0.02,0.5,MOVE,timeout,,53805,21.11111111111111,,,,300
2021-04-09-8,calculate_twct,0.02,0.5,MOVE,empty,1,72045,48.81818181818182,72180,49.09090909090909,0,97.83826494216919
2021-04-09-8,calculate_twct,0.02,0.5,MOVE,timeout,,72045,48.81818181818182,,,,300
2021-04-09-9,calculate_twct,0.02,0.5,MOVE,empty,1,42630,20.48076923076923,43185,21.346153846153847,0,91.20067811012268
2021-04-09-9,calculate_twct,0.02,0.5,MOVE,timeout,,42630,20.48076923076923,,,,300
