id,utility_function,utility_threshold,privacy_threshold,transformation,outcome_type,solution_no,original_cmax,original_avgw,perturbed_cmax,perturbed_avgw,privacy_loss,time_found
523,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,125,44.1578947368421,,,,300
890,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,320,148.9090909090909,320,148.9090909090909,0,52.046706199645996
311,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,233,105.85714285714286,234,107.42857142857143,0,0.05261874198913574
211,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,137,55.8235294117647,,,,300
945,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,173,77.91666666666667,173,77.66666666666667,0,0.4465057849884033
86,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,197,92.17647058823529,197,93.70588235294117,0,217.33809900283813
799,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,104,36.25,,,,300
336,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,477,230.88235294117646,,,,300
42,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,330,158.8,,,,300
429,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,105,33.36363636363637,105,33.27272727272727,0,205.57887434959412
724,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,59,8.333333333333334,59,8.333333333333334,0,0.5233724117279053
404,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,64,19.363636363636363,,,,300
805,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,144,55.9375,,,,300
691,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,162,69.45454545454545,,,,300
359,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,248,123.0909090909091,248,122.9090909090909,0,183.37233781814575
763,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,618,324.45,619,326.2,0,232.94112157821655
746,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,245,113.5,,,,300
661,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,101,36.714285714285715,,,,300
283,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,122,53.65,122,53.6,0,244.23965287208557
922,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,315,164.42857142857142,,,,300
356,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,312,126.3076923076923,312,128,0,153.82420897483826
319,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,125,31.6,,,,300
153,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,176,59.388888888888886,,,,300
167,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,89,35.76923076923077,89,35,0,202.40339279174805
665,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,96,40.583333333333336,,,,300
650,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,329,127.38461538461539,330,129.23076923076923,0,194.2820212841034
69,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,116,40.1,,,,300
157,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,36,6.9,,,,300
785,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,146,70.71428571428571,146,70.57142857142857,0,29.45366144180298
926,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,55,14.25,,,,300
27,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,279,106.21052631578948,279,108.42105263157895,0,223.65560340881348
695,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,165,64.3076923076923,,,,300
168,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,87,42.666666666666664,87,43,0,0.21690940856933594
265,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,137,49.38461538461539,137,50.15384615384615,0,196.81169271469116
801,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,116,52.333333333333336,,,,300
831,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,109,38.25,109,38.166666666666664,0,227.3535761833191
742,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,274,131.05263157894737,,,,300
508,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,142,54.05263157894737,,,,300
99,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,175,74.5,,,,300
487,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,36,6.125,36,6.75,0,1.9476184844970703
607,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,806,395.3157894736842,807,396.7368421052632,0,223.26144909858704
315,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,88,30.785714285714285,,,,300
61,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,167,64.8,,,,300
130,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,76,14.88888888888889,76,15.555555555555555,0,9.95474100112915
70,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,115,36.285714285714285,115,37.857142857142854,0,205.58363342285156
427,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,54,6.8,,,,300
608,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,40,6.875,40,8.875,0,4.121878147125244
232,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,59,12.833333333333334,59,10.166666666666666,0,0.2827742099761963
500,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,238,100.6470588235294,,,,300
91,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,80,25.444444444444443,,,,300
809,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,151,65.61111111111111,,,,300
232,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,59,12.833333333333334,,,,300
95,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,84,15.714285714285714,,,,300
504,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,139,43.55555555555556,,,,300
439,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,31,6.833333333333333,31,6.666666666666667,0,0.020220041275024414
236,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,106,39.75,,,,300
96,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,101,34.666666666666664,101,33.833333333333336,0,0.036199331283569336
699,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,31,8.454545454545455,,,,300
734,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,46,7.666666666666667,46,6.833333333333333,0,0.2857229709625244
955,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,128,43.416666666666664,128,43.25,0,2.0725128650665283
311,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,233,105.85714285714286,,,,300
65,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,174,70.76470588235294,,,,300
99,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,175,74.5,175,73.78571428571429,0,91.37961149215698
669,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,311,155.05263157894737,,,,300
423,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,305,141.66666666666666,,,,300
436,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,202,73.84210526315789,202,74.47368421052632,0,233.5581295490265
880,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,130,36.84615384615385,130,38.38461538461539,0,196.1234667301178
301,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,109,53.8,109,53.65,0,6.233210802078247
17,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,170,58.266666666666666,170,58.06666666666667,0,246.96833276748657
257,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,108,35.666666666666664,,,,300
660,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,74,32.5,74,31.9,0,204.014306306839
565,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,83,31.294117647058822,,,,300
380,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,208,81.4,,,,300
157,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,36,6.9,36,7.9,0,9.431294679641724
18,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,303,140,303,139.22222222222223,0,0.2073686122894287
380,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,208,81.4,209,83,0,42.1579053401947
608,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,40,6.875,,,,300
442,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,214,75.11764705882354,,,,300
801,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,116,52.333333333333336,116,52.25,0,0.4311332702636719
255,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,130,48.285714285714285,130,47.714285714285715,0,204.42983222007751
562,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,185,82.33333333333333,185,80.66666666666667,0,3.9881625175476074
158,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,123,48.625,123,48.5,0,0.05085945129394531
370,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,85,28.142857142857142,,,,300
595,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,100,8.6,,,,300
446,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,228,98.42857142857143,,,,300
753,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,121,52.1,121,51.7,0,107.30375552177429
369,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,114,38.06666666666667,114,37.333333333333336,0,212.9074535369873
898,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,279,120.42857142857143,,,,300
591,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,160,65.16666666666667,,,,300
686,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,35,5.333333333333333,35,6.222222222222222,0,1.2600598335266113
374,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,151,56.44444444444444,,,,300
253,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,109,51.94117647058823,,,,300
451,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,141,70.08333333333333,141,69.91666666666667,0,0.49957942962646484
868,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,64,19.4,,,,300
384,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,156,48.46153846153846,,,,300
932,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,420,233.8235294117647,422,236.94117647058823,0,220.0955924987793
689,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,72,27.733333333333334,72,27.533333333333335,0,213.89754128456116
561,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,61,21.55,,,,300
584,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,134,39.888888888888886,134,39.44444444444444,0,6.245562791824341
704,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,157,68.8,157,68.4,0,2.8289904594421387
947,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,402,182.55555555555554,,,,300
599,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,254,138.3,,,,300
136,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,281,116.88888888888889,,,,300
890,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,320,148.9090909090909,,,,300
604,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,65,15.714285714285714,,,,300
331,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,169,57,169,56.90909090909091,0,186.7693386077881
723,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,198,85.77777777777777,,,,300
569,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,152,54.416666666666664,,,,300
860,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,172,62.10526315789474,,,,300
965,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,367,176.9090909090909,368,178.1818181818182,0,5.09269118309021
727,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,146,65.89473684210526,,,,300
859,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,114,40.5,114,40.333333333333336,0,191.46502208709717
388,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,310,146.44444444444446,,,,300
40,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,321,168.9,322,169.3,0,96.50426268577576
100,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,29,3.4,29,3.6,0,0.07852911949157715
637,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,185,96.44444444444444,185,96,0,231.84441947937012
864,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,141,68.625,,,,300
378,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,38,10.142857142857142,,,,300
856,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,52,9.428571428571429,52,9.285714285714286,0,0.4072084426879883
132,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,179,77.54545454545455,,,,300
943,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,519,243,,,,300
600,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,98,46.57142857142857,,,,300
894,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,168,63.72222222222222,,,,300
638,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,619,303.5625,621,305.75,0,216.6647560596466
983,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,118,49.6,118,49.2,0,0.25544166564941406
245,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,50,2.4,50,5,0,0.10071754455566406
495,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,74,36.6,,,,300
572,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,711,385.8,711,385.75,0,242.672598361969
270,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,286,138.6,,,,300
148,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,77,28.25,77,28,0,4.802440643310547
708,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,204,89.28571428571429,,,,300
811,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,73,17.857142857142858,73,16,0,1.4697856903076172
542,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,116,28.1,,,,300
670,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,106,50.77777777777778,106,50.611111111111114,0,235.6198399066925
147,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,45,8.25,45,8.25,0,8.472997665405273
280,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,153,74.16666666666667,,,,300
465,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,183,82.11764705882354,,,,300
23,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,173,76.27777777777777,,,,300
357,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,170,73.73684210526316,,,,300
461,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,235,91.8,,,,300
284,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,43,4.166666666666667,,,,300
922,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,315,164.42857142857142,315,164.35714285714286,0,200.84468936920166
699,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,31,8.454545454545455,31,8.363636363636363,0,0.9567375183105469
594,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,128,49.61538461538461,128,50.07692307692308,0,0.10353612899780273
441,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,157,65.84210526315789,157,65.21052631578948,0,238.4729826450348
27,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,279,106.21052631578948,,,,300
353,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,101,33.42857142857143,,,,300
119,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,199,59.57142857142857,,,,300
376,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,752,354.3125,752,354.25,0,211.97893714904785
968,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,220,87.6470588235294,,,,300
696,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,423,203.85,424,204.4,0,23.087573766708374
274,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,40,6.5,,,,300
491,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,254,128,,,,300
546,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,63,14.1,,,,300
743,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,176,73.8,176,73.7,0,243.36023235321045
998,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,250,104.66666666666667,,,,300
379,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,158,64.88235294117646,158,65.6470588235294,0,225.3788583278656
960,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,31,2.6,,,,300
975,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,122,38.642857142857146,122,38.357142857142854,0,205.58676195144653
111,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,108,27.7,,,,300
321,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,152,68.2,152,68.6,0,4.9132044315338135
623,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,117,44.8,,,,300
469,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,201,106.22222222222223,,,,300
416,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,57,25.428571428571427,57,25,0,165.03754997253418
990,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,258,117.11764705882354,,,,300
704,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,157,68.8,,,,300
847,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,276,131.5,,,,300
714,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,110,34.888888888888886,110,34.111111111111114,0,161.71809935569763
419,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,121,47,121,46.733333333333334,0,215.18591046333313
499,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,92,29.454545454545453,,,,300
525,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,323,171,324,171.66666666666666,0,0.1556682586669922
700,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,301,144.875,,,,300
994,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,176,61.2,,,,300
212,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,98,27.5,98,31,0,1.032358169555664
628,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,46,8.2,46,8.2,0,4.361359596252441
993,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,548,301.5,548,301.45,0,236.5713791847229
278,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,82,37.94736842105263,,,,300
846,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,307,154.3684210526316,307,153.89473684210526,0,233.0185296535492
843,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,179,81.28571428571429,,,,300
115,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,494,237,,,,300
110,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,111,49.875,111,49.75,0,216.8506739139557
627,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,65,14.125,65,14.125,0,2.7725350856781006
964,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,539,274.6470588235294,,,,300
849,calculate_cmax,0.005,0.5,MOVE_PROC,empty,1,50,8.5,50,8.5,0,0.8031983375549316
288,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,429,181.58823529411765,,,,300
627,calculate_cmax,0.005,0.5,MOVE_PROC,timeout,,65,14.125,,,,300
8,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,111,46.42857142857143,111,46.285714285714285,0,40.12056350708008
504,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,139,43.55555555555556,,,,300
236,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,106,39.75,,,,300
699,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,31,8.454545454545455,,,,300
96,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,101,34.666666666666664,101,33.833333333333336,0,0.045714616775512695
7,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,279,149.85714285714286,280,151,0,198.72393155097961
339,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,280,114.66666666666667,281,114.77777777777777,0,229.51565170288086
703,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,30,2.4,30,2.4,0,0.012489795684814453
96,calculate_cmax,0.005,0.5,SWAP_ALL,exhausted,,101,34.666666666666664,,,,3.151766777038574
669,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,311,155.05263157894737,,,,300
99,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,175,74.5,175,73.78571428571429,0,92.87295174598694
423,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,305,141.66666666666666,,,,300
315,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,88,30.785714285714285,,,,300
851,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,63,24.333333333333332,63,23.833333333333332,0,219.03682613372803
984,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,104,31.1,104,31,0,66.26605010032654
70,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,115,36.285714285714285,115,37.857142857142854,0,202.88337659835815
108,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,89,22.555555555555557,89,22.666666666666668,0,0.13292765617370605
899,calculate_cmax,0.005,0.5,SWAP_ALL,exhausted,,105,36,,,,5.131711721420288
532,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,72,9.714285714285714,72,8.142857142857142,0,0.09435486793518066
500,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,238,100.6470588235294,,,,300
284,calculate_cmax,0.005,0.5,SWAP_ALL,exhausted,,43,4.166666666666667,,,,2.8906216621398926
630,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,341,180.21052631578948,342,178.68421052631578,0,223.1048288345337
107,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,81,40.2,81,38.2,0,13.08992624282837
809,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,151,65.61111111111111,,,,300
806,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,22,2.857142857142857,22,3.2857142857142856,0,0.03560948371887207
387,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,43,14.214285714285714,43,14.214285714285714,0,114.6956045627594
665,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,96,40.583333333333336,,,,300
926,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,55,14.25,,,,300
565,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,83,31.294117647058822,83,31.352941176470587,0,231.29901432991028
27,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,279,106.21052631578948,279,108.42105263157895,0,227.20537042617798
157,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,36,6.9,,,,300
668,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,168,62.44444444444444,168,65.11111111111111,0,7.9922568798065186
252,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,47,12.875,47,13.75,0,28.352998971939087
809,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,151,65.61111111111111,151,67.94444444444444,0,226.48020815849304
801,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,116,52.333333333333336,,,,300
695,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,165,64.3076923076923,,,,300
439,calculate_cmax,0.005,0.5,SWAP_ALL,exhausted,,31,6.833333333333333,,,,2.7943568229675293
150,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,139,66,139,61.36363636363637,0,0.13432621955871582
742,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,274,131.05263157894737,,,,300
508,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,142,54.05263157894737,,,,300
667,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,171,79.16666666666667,171,78,0,231.23743963241577
361,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,71,23.625,71,23.125,0,141.2761688232422
691,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,162,69.45454545454545,,,,300
32,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,387,176.1,,,,300
805,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,144,55.9375,,,,300
456,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,122,30.6,122,29.6,0,0.02309870719909668
583,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,556,269.125,557,269.9375,0,220.68802857398987
935,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,209,97.36363636363636,210,99.27272727272727,0,187.1566801071167
507,calculate_cmax,0.005,0.5,SWAP_ALL,exhausted,,111,45.5,,,,3.9365525245666504
661,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,101,36.714285714285715,,,,300
754,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,133,44.07692307692308,133,43.46153846153846,0,0.06530594825744629
153,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,176,59.388888888888886,,,,300
922,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,315,164.42857142857142,,,,300
681,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,68,33,68,32.25,0,2.7954161167144775
769,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,141,57.07142857142857,,,,300
89,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,52,5.714285714285714,52,8.857142857142858,0,0.04914689064025879
523,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,125,44.1578947368421,,,,300
211,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,137,55.8235294117647,,,,300
803,calculate_cmax,0.005,0.5,SWAP_ALL,exhausted,,19,4.142857142857143,,,,29.104533910751343
329,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,477,247.6,478,250.1,0,234.08227348327637
713,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,176,82.9,176,82.3,0,188.88922238349915
972,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,284,140,285,145.4,0,189.09436058998108
799,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,104,36.25,,,,300
86,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,197,92.17647058823529,197,93.70588235294117,0,214.34802293777466
336,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,477,230.88235294117646,,,,300
411,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,394,203.75,395,205.0625,0,0.2741997241973877
404,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,64,19.363636363636363,,,,300
326,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,107,33.55555555555556,107,33.77777777777778,0,137.2932345867157
703,calculate_cmax,0.005,0.5,SWAP_ALL,exhausted,,30,2.4,,,,0.2678079605102539
332,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,249,126.5,,,,300
178,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,116,37.6,,,,300
620,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,281,113.73333333333333,282,113.93333333333334,0,210.83921933174133
909,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,286,141.57142857142858,,,,300
117,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,69,14,69,13.571428571428571,0,0.018268108367919922
400,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,61,23.727272727272727,,,,300
527,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,194,95.2,,,,300
994,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,176,61.2,176,61,0,214.05963039398193
188,calculate_cmax,0.005,0.5,SWAP_ALL,timeout,,286,130,,,,300
215,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,131,59.875,131,59.75,0,0.5299355983734131
118,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,211,90.85,211,92.35,0,226.54130363464355
522,calculate_cmax,0.005,0.5,SWAP_ALL,empty,1,179,83.61538461538461,179,82.84615384615384,0,196.11793661117554
898,calculate_cmax,0.005,0.5,SWAP_ALL,exhausted,,279,120.42857142857143,,,,44.63643479347229
